,gang_num_fcijk,worker_num_fcijk,vector_num_fcijk,Mean Squared Calc Time,Mean Squared Rmass Error,Mean Squared Rmom Error,Mean Squared Rener Error
1414,15872,1,96,0.0007705756801999984,8.252145686913705e-59,5.812259298136484e-51,1.4566987648322974e-49
1415,73216,1,64,0.0007757913495666645,9.271863168661631e-59,6.759200753904258e-51,1.7007886926273432e-49
1416,302592,1,96,0.0007987974121333312,8.437936403854771e-59,5.912102382475312e-51,1.465273153051984e-49
1417,28672,1,96,0.0008156575464666643,8.353222950591373e-59,5.945255792137273e-51,1.464441982788346e-49
1418,104448,1,32,0.0008242487640333315,1.4785301625821673e-58,1.0007808058172564e-50,2.7022932938013638e-49
1419,90624,1,96,0.0007900483527999983,8.103247592730403e-59,5.883983209571686e-51,1.4420863473594438e-49
1420,503808,1,96,0.0008105107290333308,8.337272270963865e-59,5.884802253372248e-51,1.4786626523596887e-49
1421,42496,1,96,0.0007913354521999991,8.09237132615796e-59,5.923258066320247e-51,1.458436247062529e-49
1422,16384,1,32,0.0008045196638666654,1.4734190480852556e-58,1.0019908480602342e-50,2.74482735499445e-49
1423,1536,1,96,0.000792943219533331,3.823916571005916e-58,2.0338125367086327e-50,7.300858886101992e-49
1424,201216,1,96,0.0009122222643999974,8.317912245911981e-59,5.869721091340376e-51,1.4593437756165338e-49
1425,279040,1,96,0.0010080142369999984,8.307541245672767e-59,5.895501374072933e-51,1.4771723898529086e-49
1426,15360,1,96,0.000994057243266666,8.129800022044507e-59,5.921466054713354e-51,1.4781372416127742e-49
1427,59904,1,96,0.0010180854830333312,8.271982219786223e-59,5.930544463098976e-51,1.4895540656686068e-49
1428,10240,1,96,0.0010443701862666653,8.398758184255318e-59,5.971395535917521e-51,1.5067282936002677e-49
1429,261120,1,32,0.0010472585374333308,1.4716099050142971e-58,9.892749089194914e-51,2.658223964502401e-49
1430,262144,1,96,0.0010157365327333311,8.220474931253115e-59,5.931160321733199e-51,1.4643688239482816e-49
1431,424960,1,32,0.0010388203284999989,1.5240809433033876e-58,1.0177112061836925e-50,2.8328276578882428e-49
1432,370176,1,96,0.0010512765140999985,8.146441977128016e-59,5.902365746215158e-51,1.4831621754232465e-49
1433,187904,1,160,0.0011567135085666647,7.294763790529297e-59,5.1822381531901634e-51,1.3031049911240101e-49
1434,358400,1,128,0.0010194320436999979,8.14915025872601e-59,5.80814414257055e-51,1.4058524641381976e-49
1435,69120,1,32,0.0010584229951999984,1.5187315821506779e-58,1.0019452495019046e-50,2.7234551530011934e-49
1436,192000,1,64,0.0010410538558333314,9.188972445747928e-59,6.599083352230578e-51,1.6802106708911726e-49
1437,114688,1,32,0.0010282322455666645,1.4796685778990032e-58,9.888324893231941e-51,2.666475013150267e-49
1438,400896,1,32,0.0010076143914666644,1.4925580445016476e-58,9.964216955114306e-51,2.7021408314545284e-49
1439,98304,1,96,0.0010577159447999979,8.20072087872114e-59,5.894400276853952e-51,1.4851118781036956e-49
1440,250880,1,64,0.0010281794548333315,9.301607697533541e-59,6.644888252046636e-51,1.6668449558117178e-49
1441,171520,1,192,0.001089166090166666,6.5391331603853e-59,4.910679681927773e-51,1.1703576977594145e-49
1442,365056,1,64,0.0010747260364999986,9.492074453623625e-59,6.764728541893073e-51,1.6589340068648527e-49
1443,135168,1,96,0.0010353077505999982,8.313952507710323e-59,5.923151751596753e-51,1.4796986781581224e-49
1444,512,1,224,0.0013033847010333313,1.2729588730841375e-57,6.521660954623859e-50,2.5211716391539734e-48
1445,136192,1,32,0.0010484498979333322,1.5285023446114778e-58,1.0080115436900471e-50,2.7214432430689033e-49
1446,93184,1,192,0.0009319792798999987,6.629022427366615e-59,4.8863874328520175e-51,1.1853077708177131e-49
1447,150528,1,96,0.0008296567337666641,8.407833330282374e-59,5.958718407993885e-51,1.4870814365785874e-49
1448,38912,1,32,0.0007679852476999979,1.5193649156077363e-58,1.0024597749289631e-50,2.75485595760314e-49
1449,439808,1,32,0.0007877348167999978,1.4743476089046124e-58,9.883405088045045e-51,2.6430824748001706e-49
1450,78336,1,192,0.0008382281500666643,6.59413372719049e-59,4.959051696032099e-51,1.18899499182542e-49
1451,146944,1,32,0.0008060863145999975,1.5034292684914077e-58,1.0007899751215341e-50,2.6852962601895105e-49
1452,42496,1,32,0.0008106448585333311,1.5513238765671276e-58,9.940731918621125e-51,2.760706981303237e-49
1453,448512,1,96,0.0008281484192333315,8.451087496389545e-59,5.968536009642146e-51,1.4735984573827422e-49
1454,99328,1,224,0.000948500811366665,6.434280620961411e-59,4.633328737278063e-51,1.128447231086403e-49
1455,328704,1,96,0.0008409697996999986,8.122548322627695e-59,5.895015546267326e-51,1.4772047426310947e-49
1456,138752,1,96,0.0008481006246666644,8.270241376632104e-59,5.97698081241488e-51,1.4956596616872e-49
1457,28160,1,64,0.0008515522773999976,9.53049775254547e-59,6.643258525273336e-51,1.7418176758859977e-49
1458,388608,1,64,0.0008396119633333316,9.300762427708792e-59,6.726209932244317e-51,1.677340224713797e-49
1459,64000,1,128,0.0007964599801999984,8.150447588014836e-59,5.771141749615569e-51,1.4531287911548725e-49
1460,445952,1,64,0.0007833345664666648,9.27810822640488e-59,6.690173152351403e-51,1.6826709779583024e-49
1461,456704,1,64,0.000810799597066665,9.266956185003882e-59,6.590310184743484e-51,1.6801388432690228e-49
1462,251904,1,64,0.0008026743879333316,9.858899754265847e-59,6.727904185785879e-51,1.72796665426909e-49
1463,194560,1,64,0.0007961714795666646,9.463895936839984e-59,6.762988827766397e-51,1.6995101939646688e-49
1464,313856,1,32,0.0008015624583333314,1.5368032417428581e-58,1.0289109197099998e-50,2.7869926764734367e-49
1465,57344,1,128,0.000803785497399998,8.141099304044456e-59,5.754044325318512e-51,1.4539903914925527e-49
1466,66560,1,96,0.0007830130193666652,8.182372266856518e-59,5.865649761032315e-51,1.484922839032226e-49
1467,289792,1,64,0.0009038859459666646,9.47090211958738e-59,6.750590553983723e-51,1.6818845291537326e-49
1468,326144,1,64,0.0010477491226999981,9.556151454759728e-59,6.741108677730387e-51,1.695342563005889e-49
1469,280064,1,32,0.0010277166264666651,1.4737590474455851e-58,9.903054674578102e-51,2.719262384553715e-49
1470,128512,1,32,0.0010389644111333312,1.496428620530101e-58,1.0174110968719819e-50,2.7499270680955606e-49
1471,288768,1,64,0.0010420682533333317,9.247581624888062e-59,6.739575826116669e-51,1.6740979943776475e-49
1472,223232,1,96,0.0010457858002666648,8.569788851623149e-59,5.941921952082789e-51,1.5075628693592666e-49
1473,198656,1,96,0.0010198908180333315,8.261230989711937e-59,5.908650779640992e-51,1.460075034193773e-49
1474,439808,1,128,0.0010593506901333315,8.338009559032166e-59,5.771785428468246e-51,1.438227680576123e-49
1475,485888,1,64,0.0010063183620666644,9.59141959938041e-59,6.718240674992477e-51,1.721895312162875e-49
1476,393216,1,96,0.0010181760571999978,8.627491366750533e-59,5.897179264552369e-51,1.5052423369239484e-49
1477,143360,1,32,0.0010096040333333319,1.5335942715056802e-58,9.95041819457832e-51,2.7795147041475167e-49
1478,218112,1,128,0.0008798419647666652,8.147701449902286e-59,5.765447754997635e-51,1.4520233104810997e-49
1479,195072,1,64,0.0008449384955666657,9.209207033697563e-59,6.683810270356389e-51,1.6758229882401476e-49
1480,43520,1,32,0.0008279299988333313,1.47292282023731e-58,1.0024179366094509e-50,2.776595752262354e-49
1481,511488,1,64,0.0007996431825666649,9.507369071409824e-59,6.69567997749498e-51,1.6935269074183367e-49
1482,325632,1,32,0.0007764838317999981,1.5073799342648408e-58,9.909871653863119e-51,2.8044497459074695e-49
1483,244736,1,64,0.0007946630229666644,9.376826532597507e-59,6.759972174799172e-51,1.6879707528288559e-49
1484,456704,1,96,0.000786913358466664,8.233480768143798e-59,5.989403815425752e-51,1.4909341611008325e-49
1485,131584,1,64,0.0008079238982333312,9.252644560476682e-59,6.769437203413131e-51,1.6598306881878918e-49
1486,283136,1,32,0.0007831307516333311,1.4512557747710137e-58,9.951181566586149e-51,2.7045939959998106e-49
1487,22016,1,96,0.000757119008599998,8.198753712136968e-59,5.884628607780993e-51,1.4696240129854156e-49
1488,289792,1,192,0.0008427313292999976,6.789750972782729e-59,4.960082514815912e-51,1.1803601660014639e-49
1489,129024,1,64,0.0007951385558333314,9.221227877658965e-59,6.630800482774508e-51,1.672482412458182e-49
1490,113664,1,160,0.000822034661066665,7.432355321633103e-59,5.181692877124038e-51,1.2978116639344513e-49
1491,230400,1,32,0.0007940293591333308,1.532241737408871e-58,9.927122654874519e-51,2.715530028815117e-49
1492,225280,1,192,0.0008356545430999985,6.6483990264769855e-59,4.9388736327968604e-51,1.1777217635903227e-49
1493,327680,1,64,0.0008009766216999981,9.476535296149177e-59,6.642134409109394e-51,1.6504737337152706e-49
1494,325120,1,64,0.0008325623074666651,9.281661123123411e-59,6.68942920928533e-51,1.6790805980591158e-49
1495,347136,1,96,0.0007690806458999976,8.169752913100634e-59,5.915600869817169e-51,1.4700703183902876e-49
1496,279552,1,128,0.0007946528725333316,7.801591416635902e-59,5.774337600091563e-51,1.435479736495547e-49
1497,399872,1,32,0.0008016611875333317,1.5128857020710808e-58,1.0112783589780909e-50,2.7121858135649166e-49
1498,89088,1,32,0.0007785058159333316,1.466494294295383e-58,9.910443538175911e-51,2.6925145639722205e-49
1499,246272,1,32,0.0007849203453333317,1.5011273009464349e-58,9.919305732368122e-51,2.691689278903897e-49
1500,33792,1,32,0.0007836332301666643,1.4477768189276872e-58,1.0014861643163175e-50,2.67767904732399e-49
1501,345600,1,96,0.0007423945764333314,8.154338445022897e-59,5.996837848537058e-51,1.5030226252029424e-49
1502,346112,1,128,0.0008690729701666647,8.228511212156824e-59,5.779102761389921e-51,1.4476001572180667e-49
1503,336384,1,32,0.0008869458435666645,1.4874837889811199e-58,9.940981859926895e-51,2.715066506972788e-49
1504,65536,1,96,0.0007784099315999981,8.207185701543046e-59,5.967903040879394e-51,1.4717301933410753e-49
1505,399872,1,64,0.0008018552408333317,9.398894869631562e-59,6.69230321427699e-51,1.6919756919207948e-49
1506,90624,1,64,0.0008426424280333311,9.590307798226452e-59,6.680213453050311e-51,1.6786056189326172e-49
1507,220160,1,128,0.0008787337653333315,8.265149069590878e-59,5.77121593818478e-51,1.4488013068608557e-49
1508,283136,1,128,0.0008312980219999979,8.008137407854817e-59,5.76302709020717e-51,1.4362404865354442e-49
1509,249856,1,96,0.0008181591387999978,8.098231614951487e-59,5.853998977776175e-51,1.4551290255577937e-49
1510,101376,1,96,0.001050055968233331,8.318618059090367e-59,5.92946165942737e-51,1.472750465436488e-49
1511,7168,1,96,0.0011237325268333319,1.2055844279353696e-58,7.708108545764585e-51,2.210073222808211e-49
1512,45056,1,128,0.0011041481446999986,8.026193145551444e-59,5.772567122470255e-51,1.4389332343938882e-49
1513,102400,1,96,0.0011036831043333315,8.291573832066097e-59,6.022009436916871e-51,1.4792176227374274e-49
1514,291840,1,192,0.0011387662347999985,6.840805329178109e-59,5.0016528186924004e-51,1.185632206060153e-49
1515,228864,1,128,0.0010275483692666646,8.030787995216704e-59,5.72139438346367e-51,1.4406964955544885e-49
1516,256512,1,160,0.000965930401766665,7.238177262662518e-59,5.197083940107105e-51,1.3230496650114283e-49
1517,105984,1,64,0.000940061980166665,9.144833585509436e-59,6.673012941734632e-51,1.6684878087295688e-49
1518,442880,1,96,0.0009805667687999972,8.336418051050484e-59,5.905499565180967e-51,1.481910838766378e-49
1519,9216,1,96,0.000950029714766665,8.34631283368446e-59,5.961884500639017e-51,1.456325021798388e-49
1520,58880,1,96,0.0009872944336333314,8.305744367286696e-59,5.913320729340947e-51,1.479888609576983e-49
1521,92672,1,96,0.0009697598953333313,8.352163271169767e-59,5.94646234245559e-51,1.5020332981599755e-49
1522,418816,1,224,0.0010384931125666647,6.395790596204045e-59,4.52322350804296e-51,1.1229080447766946e-49
1523,186368,1,32,0.000994755661333331,1.5150219830978814e-58,1.0038869864799091e-50,2.7376638973819347e-49
1524,28160,1,160,0.0009657828732666646,7.132551648153284e-59,5.2487252483350906e-51,1.3009629573481202e-49
1525,229888,1,32,0.000942899050699998,1.4886745114046424e-58,1.0108687815519528e-50,2.7792071481836543e-49
1526,176128,1,32,0.0009725097224999982,1.4444205247087806e-58,9.981434988714989e-51,2.715633325241352e-49
1527,184320,1,96,0.0008912835641999979,8.323511274531294e-59,5.821411789850397e-51,1.4577048825143552e-49
1528,325632,1,96,0.0009081925944999979,8.446787288782133e-59,5.93137036163431e-51,1.4560507540126584e-49
1529,298496,1,32,0.0010278150178999984,1.5223144103862848e-58,1.008808147610809e-50,2.74279805106434e-49
1530,79360,1,32,0.0010963519910333318,1.5112856449688402e-58,9.962617531046777e-51,2.690067796099567e-49
1531,70656,1,96,0.0010018366679666656,8.290484066816685e-59,5.856485489090108e-51,1.4854369817521367e-49
1532,168960,1,96,0.0009949257659666638,8.437089700422813e-59,5.919048562548614e-51,1.4760599752819064e-49
1533,498176,1,96,0.0010794135866666655,8.44325822700326e-59,5.859122792450257e-51,1.4995329253479244e-49
1534,66048,1,224,0.0011100824643999984,6.302234003240036e-59,4.584908176671364e-51,1.1170006515594107e-49
1535,33280,1,224,0.0011242330851666642,6.18982421608546e-59,4.585496743591503e-51,1.0998051155939823e-49
1536,16384,1,96,0.0010401521562666653,8.189984535058419e-59,5.846694082496344e-51,1.4419029344351408e-49
1537,79360,1,736,999998000001.0,999998000001.0,999998000001.0,999998000001.0
1538,131584,1,96,0.0010623951200333314,8.456804266259758e-59,5.898410563937365e-51,1.4830016459691594e-49
1539,137216,1,96,0.0010651481370666652,8.152214030823868e-59,5.895829773229149e-51,1.4423051556359026e-49
1540,74240,1,192,0.001136931403399998,6.7451282396194e-59,4.9035843440286935e-51,1.1792199031015147e-49
1541,5120,1,96,0.001172351784166665,1.1840716404826962e-58,7.77565588967586e-51,2.1159937465123456e-49
1542,322560,1,736,999998000001.0,999998000001.0,999998000001.0,999998000001.0
1543,115712,1,96,0.0011593179473666645,8.23111372856882e-59,5.930897412935082e-51,1.4585324979487716e-49
1544,161792,1,96,0.0009950423337999987,8.169117502368374e-59,5.928573361394632e-51,1.4369907250844542e-49
1545,19968,1,96,0.0010332633503999983,8.30192302042448e-59,5.930986838691415e-51,1.4699338554624525e-49
1546,17920,1,256,0.0010533991214333315,6.433499640553177e-59,4.5798007863166284e-51,1.133513065550064e-49
1547,13824,1,64,0.0011542064156333308,9.257680368821293e-59,6.644075357195382e-51,1.6878535851710435e-49
1548,40960,1,96,0.0010337956006333316,8.317171577039486e-59,5.912076662883812e-51,1.4725271136834028e-49
1549,440320,1,96,0.0010650150704999979,8.217811756321277e-59,5.953627356731018e-51,1.4536438919018695e-49
1550,413696,1,64,0.0010008771503666651,9.501278787443656e-59,6.666687498734527e-51,1.6983762965673025e-49
1551,259072,1,32,0.0009727625799666647,1.5001243871325209e-58,1.0042361775781106e-50,2.7018029910977566e-49
1552,149504,1,96,0.0009837783780333312,8.39678054226487e-59,5.910882478528789e-51,1.4767589646865424e-49
1553,94208,1,224,0.0010239045398666657,6.313083743823251e-59,4.524867748107388e-51,1.1189312817981902e-49
1554,70656,1,160,0.0009681961446999983,7.360646971569197e-59,5.17722378928769e-51,1.2917766548848754e-49
1555,3072,1,96,0.0010333988950999983,1.4229942250254684e-58,9.977832218449572e-51,2.701251081676517e-49
1556,33280,1,96,0.0009030361618333316,8.282245320645038e-59,5.858104801232354e-51,1.457177844885266e-49
1557,60928,1,96,0.0009478943063333315,8.220406326063966e-59,5.929040325607489e-51,1.4786587320137018e-49
1558,65024,1,64,0.000970195545033331,9.452590510712568e-59,6.64495427814614e-51,1.673759078522952e-49
1559,37376,1,192,0.001019097467233332,6.62620558602151e-59,4.953233691334225e-51,1.1795933286753952e-49
1560,71680,1,160,0.0009701513602666647,7.392708508843107e-59,5.149948221909936e-51,1.291752679144625e-49
1561,16384,1,128,0.0009808091364999984,8.167109311529732e-59,5.75307803695187e-51,1.437884731228928e-49
1562,3584,1,32,0.000965120157399998,2.7371492994858762e-58,1.450602241747584e-50,4.901736536984151e-49
1563,44032,1,96,0.0009352459074666651,8.319714696433678e-59,5.948949979778607e-51,1.4579068262482613e-49
1564,3584,1,256,0.0009615259060333307,1.5206746816904786e-58,8.373562858868715e-51,2.6694299278015813e-49
1565,44032,1,64,0.000979582296599998,9.656591835071041e-59,6.79486994336927e-51,1.7033360346914393e-49
1566,68608,1,32,0.0009347598053666649,1.4786419297968212e-58,1.0090295800685031e-50,2.710489996614699e-49
1567,33280,1,32,0.0009894280517999973,1.5014847904036372e-58,9.920839016898931e-51,2.7517609060739802e-49
1568,39424,1,32,0.0010532457358999982,1.4821701072039457e-58,1.006518156726252e-50,2.734246112548671e-49
1569,29696,1,736,999998000001.0,999998000001.0,999998000001.0,999998000001.0
1570,342528,1,96,0.0009446082143333313,8.296909999136707e-59,5.969884283776271e-51,1.4761015719829028e-49
1571,61952,1,96,0.0010563183016666642,8.234939227258827e-59,5.956656552824742e-51,1.4757118688819958e-49
1572,314880,1,96,0.0008909693315999977,8.290635269147826e-59,5.955194000665009e-51,1.4828553271239327e-49
1573,309248,1,96,0.0009591538742333313,8.306981900740554e-59,5.894773385433463e-51,1.4667106077377468e-49
1574,471552,1,96,0.0010417076222666657,8.524894085284953e-59,5.858116232193183e-51,1.4920174959247838e-49
1575,105984,1,96,0.0010305642293666655,8.32341702026509e-59,5.895881238294882e-51,1.4910648300071016e-49
1576,242176,1,96,0.0009974189974999979,8.373136414323134e-59,5.879001508532884e-51,1.4496676809561328e-49
1577,452608,1,928,999998000001.0,999998000001.0,999998000001.0,999998000001.0
1578,219648,1,96,0.0009142266442333316,8.298212915594453e-59,5.919514046402472e-51,1.5022875602256078e-49
1579,206848,1,96,0.0009351810758666645,8.185931934144785e-59,5.861931231996656e-51,1.4766406287301754e-49
1580,29696,1,608,999998000001.0,999998000001.0,999998000001.0,999998000001.0
1581,11264,1,320,0.0011500807722666646,5.546860702360729e-59,3.9050479318283206e-51,9.47544771194563e-50
1582,104448,1,832,999998000001.0,999998000001.0,999998000001.0,999998000001.0
1583,484352,1,480,0.001188117750333332,5.485739432737278e-59,3.840975491283086e-51,9.662218816985415e-50
1584,263680,1,96,0.001013234833633331,8.38988414933152e-59,5.904750851188695e-51,1.4615613917932959e-49
1585,349184,1,96,0.000995483841099998,8.20601936746864e-59,5.866807916320175e-51,1.4566795790074408e-49
1586,6144,1,512,0.001191751744433332,6.928092426962445e-59,5.402285052800837e-51,1.306693195028051e-49
1587,339456,1,640,999998000001.0,999998000001.0,999998000001.0,999998000001.0
1588,388608,1,96,0.0010456661197333309,8.075175817981073e-59,5.946225270345354e-51,1.4495573427359462e-49
1589,397312,1,96,0.0010248126348333321,8.33883670703863e-59,5.940359521519966e-51,1.5215696312769334e-49
1590,29696,1,800,999998000001.0,999998000001.0,999998000001.0,999998000001.0
1591,329728,1,96,0.0010360800250666644,8.1074872050226e-59,5.932659315273016e-51,1.4877388490060251e-49
1592,145408,1,96,0.0009990402026666652,8.363652696008335e-59,5.976145263918923e-51,1.4951213978293252e-49
1593,227328,1,96,0.001025685153333332,8.383928284681665e-59,5.994506131399151e-51,1.495681903705322e-49
1594,404992,1,96,0.001024495823133331,8.255820757184e-59,5.840035379925624e-51,1.4772160033414076e-49
1595,207872,1,256,0.0010960105819333306,6.542479125985128e-59,4.635112194708823e-51,1.1343859924545281e-49
1596,377856,1,96,0.0009776982909999977,8.319953335968267e-59,5.937805020278082e-51,1.4762182233646714e-49
1597,278016,1,96,0.0009495217017333314,8.54328808247632e-59,5.899665136667051e-51,1.486767454758442e-49
1598,364032,1,192,0.0010135146437999976,6.788130031365171e-59,4.9343143644578394e-51,1.18242123894089e-49
1599,284672,1,96,0.0009756449696333309,8.096177184516342e-59,5.937153918718846e-51,1.4685014539733954e-49
1600,388096,1,96,0.0009400574219666635,8.278090439599012e-59,5.894977773654602e-51,1.49184570474236e-49
1601,110592,1,544,999998000001.0,999998000001.0,999998000001.0,999998000001.0
1602,435200,1,96,0.001136109229933331,8.15751960354072e-59,5.875655120281007e-51,1.5065224354349684e-49
1603,396288,1,96,0.0009498894499666638,8.34611381158583e-59,5.847580530598705e-51,1.464231370748799e-49
1604,75776,1,320,0.0012431267119666647,5.389684595151371e-59,3.848451262854161e-51,9.490429624086828e-50
1605,162816,1,672,999998000001.0,999998000001.0,999998000001.0,999998000001.0
1606,455168,1,96,0.0009447146348999974,8.440947658409696e-59,5.976172728989478e-51,1.4871233911869021e-49
1607,45568,1,96,0.0009454110738666645,8.139417054533166e-59,6.00553832629499e-51,1.4878382840394907e-49
1608,69632,1,896,999998000001.0,999998000001.0,999998000001.0,999998000001.0
1609,18432,1,96,0.000975433932999997,8.34027428334449e-59,5.947047720715226e-51,1.461123510966864e-49
1610,33280,1,128,0.0009879966635666644,8.062919814651456e-59,5.837876696126229e-51,1.447043231104073e-49
1611,418816,1,576,999998000001.0,999998000001.0,999998000001.0,999998000001.0
1612,299008,1,96,0.0009798836740999978,8.401551910860963e-59,5.958056042674414e-51,1.4537673704057187e-49
1613,358912,1,96,0.000949359832333331,8.159858199435161e-59,5.922091998428345e-51,1.4828840597389323e-49
1614,17920,1,224,0.0010053255627999978,6.486381659107107e-59,4.5828543173347603e-51,1.1249363198039378e-49
1615,1536,1,128,0.0010789097648333324,3.741317183130069e-58,1.9935071193543664e-50,7.215246424141364e-49
1616,34816,1,96,0.0009689764578666644,8.271941260617132e-59,5.967949663449483e-51,1.4552320891264852e-49
1617,11264,1,96,0.0010011359633999989,8.164960535521006e-59,5.929552480852746e-51,1.4607118292098159e-49
1618,85504,1,96,0.0009830216942999983,8.209937814230726e-59,5.845527250828569e-51,1.4658280924467804e-49
1619,63488,1,96,0.0010218860598999989,8.244749332687672e-59,5.948414765414004e-51,1.4743481142681375e-49
1620,84480,1,704,999998000001.0,999998000001.0,999998000001.0,999998000001.0
1621,117248,1,96,0.0010685322561999988,8.431351982896936e-59,5.878140086547465e-51,1.481544358254663e-49
1622,135680,1,96,0.0010536672720999987,8.270584589355597e-59,5.931333597565298e-51,1.4995056861994672e-49
1623,35840,1,128,0.0009899901839666642,7.969129883557225e-59,5.75316688305491e-51,1.4785508588697703e-49
1624,21504,1,96,0.0009162125220666652,8.09201822569968e-59,5.895689460629795e-51,1.4702289458391282e-49
1625,19456,1,96,0.000896121992733332,8.197239325765383e-59,5.866901595856948e-51,1.4499825388512837e-49
1626,377344,1,96,0.0008502877844666649,8.362605495184417e-59,5.926630696666404e-51,1.4905313825571622e-49
1627,61952,1,32,0.000888732020733331,1.5048263304403473e-58,9.96976018879566e-51,2.7019535551618917e-49
1628,375296,1,288,0.0010613566584999976,5.492300075078109e-59,3.831980322271995e-51,9.704064490869408e-50
1629,139776,1,96,0.000891570067199999,8.328256938410085e-59,5.923551553668186e-51,1.47570022555962e-49
1630,510976,1,96,0.0008731526237333308,8.263981827873293e-59,5.952525719490054e-51,1.4737693605945825e-49
1631,56832,1,192,0.0009918219557333307,6.881606357690818e-59,4.97835694541164e-51,1.2052637417745978e-49
1632,79360,1,256,0.0009770040749999985,6.42132318513891e-59,4.5993244795822616e-51,1.1476214089014041e-49
1633,236544,1,1024,999998000001.0,999998000001.0,999998000001.0,999998000001.0
1634,421888,1,96,0.0008931423772666635,8.339825581935907e-59,5.957318758142836e-51,1.5231260384331314e-49
1635,364544,1,96,0.0008565221632333311,8.439128680504111e-59,5.873481432206317e-51,1.4843910954624351e-49
1636,194560,1,128,0.0009140495398333307,8.020106463700508e-59,5.839773519414869e-51,1.4171575142657172e-49
1637,60416,1,32,0.0008493822101666643,1.5301811148667504e-58,1.0087216695555041e-50,2.7517620975494512e-49
1638,57344,1,224,0.0009100454067333306,6.336963700997781e-59,4.641538582864581e-51,1.1263613955639158e-49
1639,233472,1,96,0.0009106131665333301,8.210594762491041e-59,5.92042227689372e-51,1.4753661929692635e-49
1640,256512,1,128,0.0009073173254999986,7.916648198775844e-59,5.742443566305482e-51,1.4441644224322792e-49
1641,57344,1,192,0.0009079128258999979,6.5661113081509035e-59,4.9825949646115234e-51,1.1716674691713835e-49
1642,103936,1,96,0.0008940701156666647,8.370116458245344e-59,5.964239775226882e-51,1.4757910694622786e-49
1643,439808,1,96,0.0009361604636333312,8.30494015464277e-59,5.810966300313428e-51,1.4590581197489771e-49
1644,83456,1,32,0.0008705897923666644,1.5047733489491368e-58,1.0046969947298522e-50,2.7501301689313285e-49
1645,78336,1,224,0.0008911746507666633,6.418252709193478e-59,4.58616908269835e-51,1.137337766605042e-49
1646,89088,1,96,0.0008690833089999981,8.35589038331468e-59,5.923124678927799e-51,1.5245094408617748e-49
1647,22528,1,32,0.000875441304166665,1.4928177015405488e-58,1.0017001404941099e-50,2.7176357029441428e-49
1648,345600,1,32,0.0008583980513666653,1.5323149413921905e-58,1.0122316452250718e-50,2.793562469631547e-49
1649,328704,1,256,0.0009227292961333316,6.446014078396311e-59,4.593269277978028e-51,1.1286006568687444e-49
1650,286720,1,128,0.0008863591673333316,8.265107336613646e-59,5.801226653651025e-51,1.4299912624239697e-49
1651,308224,1,32,0.0008939263140999989,1.5306410561702712e-58,1.0125115707251685e-50,2.7344296275338925e-49
1652,65536,1,160,0.0009492433185999982,7.5399897335210355e-59,5.201200232362196e-51,1.2927049854726048e-49
1653,91136,1,64,0.0008386484098999984,9.52044651252096e-59,6.749640447577009e-51,1.7136832317995866e-49
1654,310272,1,32,0.0008774481012333319,1.5538985427168521e-58,1.0152190712569681e-50,2.7989749946616494e-49
1655,354816,1,96,0.0008616046225666636,8.144388074362694e-59,5.875136163293022e-51,1.478487600998573e-49
1656,302080,1,32,0.0008083481582666653,1.466056979762374e-58,9.985704474807943e-51,2.73774386532425e-49
1657,134656,1,160,0.0007921448659666644,7.209430410239132e-59,5.27491366597804e-51,1.326536366379758e-49
1658,210432,1,32,0.0008150064310999971,1.5049544240065632e-58,9.94080275349713e-51,2.752264448438375e-49
1659,337408,1,96,0.0008546812359666646,8.30326982999761e-59,5.923642118532186e-51,1.5008790269736115e-49
1660,70144,1,96,0.0008687540032999979,8.05312212283164e-59,5.923765593853374e-51,1.4924399970053569e-49
1661,333312,1,32,0.0009535517915666652,1.4978884594169975e-58,1.004571457900132e-50,2.7352818552070855e-49
1662,374272,1,192,0.0009437724027333318,6.702426759720671e-59,5.0317073841118406e-51,1.1970566061514748e-49
1663,318976,1,64,0.0008512163564333312,9.429710673198236e-59,6.740815749831827e-51,1.7166624517605545e-49
1664,418816,1,128,0.0008340781162999976,8.005170115716479e-59,5.801034229089706e-51,1.4565186864900822e-49
1665,83456,1,192,0.0008899238200333309,6.599691338716384e-59,4.9554788521816734e-51,1.1820336630148977e-49
1666,424960,1,64,0.0008496302412999982,9.65286965810569e-59,6.699203757271144e-51,1.7088052400598059e-49
1667,89088,1,128,0.0007887562630999972,8.021955229849727e-59,5.700158236356792e-51,1.455223448173207e-49
1668,100864,1,32,0.0008879927152666654,1.5200835330540353e-58,9.999463889936779e-51,2.7783299335498493e-49
1669,33792,1,64,0.0007950045733333314,9.48741534220115e-59,6.710054536462862e-51,1.7029668119054755e-49
1670,194048,1,96,0.0008017171844333308,8.159485032158472e-59,6.005342348739996e-51,1.4802449142472354e-49
1671,264704,1,128,0.0008160505615666652,8.096250926093872e-59,5.756791029211289e-51,1.4706542004143118e-49
1672,346112,1,160,0.0008353634957333314,7.355881214743797e-59,5.211957233241462e-51,1.254696860246655e-49
1673,446464,1,32,0.0008041136494333315,1.4769306630680451e-58,9.847580909886928e-51,2.6554700847571996e-49
1674,150528,1,64,0.0008103384474666646,9.52556391926907e-59,6.760627843032684e-51,1.7136612703850627e-49
1675,356352,1,32,0.0007874661502333315,1.5235591029062831e-58,1.0085613805584225e-50,2.8111352423652473e-49
